"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 4","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","G&T","Gen Ed","ICT","ICT & G&T","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"6300","22K222","P.S. 222 Katherine R. Snyder","2017-18","96.4","ELL Status","Not ELL","8.8","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6301","22K222","P.S. 222 Katherine R. Snyder","2017-18","94.1","SWD Status","SWD","21.9","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6302","22K222","P.S. 222 Katherine R. Snyder","2017-18","96.3","Gender","Male","10.6","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6303","22K222","P.S. 222 Katherine R. Snyder","2017-18","94.4","Ethnicity","Hispanic","15.4","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6304","22K222","P.S. 222 Katherine R. Snyder","2017-18","s","Ethnicity","Black","s","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6305","22K222","P.S. 222 Katherine R. Snyder","2017-18","94.3","ELL Status","ELL","9.1","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6306","22K222","P.S. 222 Katherine R. Snyder","2017-18","96.2","Gender","Female","6.8","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6307","22K222","P.S. 222 Katherine R. Snyder","2017-18","95.5","Poverty","Poverty","14.4","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6308","22K222","P.S. 222 Katherine R. Snyder","2017-18","98.2","Ethnicity","Asian","0.0","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6309","22K222","P.S. 222 Katherine R. Snyder","2017-18","96.8","SWD Status","Not SWD","5.6","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6310","22K222","P.S. 222 Katherine R. Snyder","2017-18","97.2","Poverty","Not Poverty","1.5","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6311","22K222","P.S. 222 Katherine R. Snyder","2017-18","s","Ethnicity","Other","s","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6312","22K222","P.S. 222 Katherine R. Snyder","2017-18","96.2","All Students","All Students","8.9","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6313","22K222","P.S. 222 Katherine R. Snyder","2017-18","95.5","Ethnicity","White","11.1","P.S. 222 Katherine R. Snyder","2017-18",932,154,0.468,0.532,0.132,0.459,0.235,0.54,0.435,NA,32,26,NA,NA,11.5,NA,NA,NA
"6314","22K236","P.S. 236 Mill Basin","2017-18","95.2","All Students","All Students","11.1","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6315","22K236","P.S. 236 Mill Basin","2017-18","94.6","SWD Status","SWD","15.4","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6316","22K236","P.S. 236 Mill Basin","2017-18","94.8","Poverty","Poverty","12.5","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6317","22K236","P.S. 236 Mill Basin","2017-18","94.5","Gender","Male","16.7","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6318","22K236","P.S. 236 Mill Basin","2017-18","s","Ethnicity","Asian","s","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6319","22K236","P.S. 236 Mill Basin","2017-18","96.0","Gender","Female","5.1","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6320","22K236","P.S. 236 Mill Basin","2017-18","95.6","Poverty","Not Poverty","9.8","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6321","22K236","P.S. 236 Mill Basin","2017-18","95.2","ELL Status","Not ELL","11.1","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6322","22K236","P.S. 236 Mill Basin","2017-18","95.3","SWD Status","Not SWD","10.3","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6323","22K236","P.S. 236 Mill Basin","2017-18","96.1","Ethnicity","Black","14.3","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6324","22K236","P.S. 236 Mill Basin","2017-18","92.1","Ethnicity","Hispanic","30.0","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6325","22K236","P.S. 236 Mill Basin","2017-18","s","Ethnicity","Other","s","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6326","22K236","P.S. 236 Mill Basin","2017-18","95.5","Ethnicity","White","5.1","P.S. 236 Mill Basin","2017-18",554,77,0.507,0.493,0.209,0.5,0.143,0.475,0.366,30,23,21,NA,11.5,NA,NA,NA,NA
"6327","22K245","P.S. 245","2017-18","95.5","Ethnicity","Black","8.1","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6328","22K245","P.S. 245","2017-18","96.1","Gender","Female","8.3","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6329","22K245","P.S. 245","2017-18","95.0","All Students","All Students","10.0","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6330","22K245","P.S. 245","2017-18","95.6","SWD Status","Not SWD","2.2","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6331","22K245","P.S. 245","2017-18","s","Ethnicity","White","s","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6332","22K245","P.S. 245","2017-18","s","Ethnicity","Hispanic","s","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6333","22K245","P.S. 245","2017-18","s","Poverty","Not Poverty","s","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6334","22K245","P.S. 245","2017-18","93.4","Gender","Male","12.5","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6335","22K245","P.S. 245","2017-18","s","ELL Status","Not ELL","s","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6336","22K245","P.S. 245","2017-18","s","ELL Status","ELL","s","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6337","22K245","P.S. 245","2017-18","93.1","SWD Status","SWD","33.3","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6338","22K245","P.S. 245","2017-18","s","Poverty","Poverty","s","P.S. 245","2017-18",308,55,0.51,0.49,0.545,0.036,0.244,0.958,0.824,NA,NA,26.5,NA,NA,9.5,NA,NA,NA
"6339","22K251","P.S. 251 Paerdegat","2017-18","s","Ethnicity","White","s","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6340","22K251","P.S. 251 Paerdegat","2017-18","92.6","Ethnicity","Black","25.0","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6341","22K251","P.S. 251 Paerdegat","2017-18","s","Ethnicity","Asian","s","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6342","22K251","P.S. 251 Paerdegat","2017-18","96.1","Poverty","Not Poverty","12.5","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6343","22K251","P.S. 251 Paerdegat","2017-18","s","ELL Status","Not ELL","s","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6344","22K251","P.S. 251 Paerdegat","2017-18","92.6","Gender","Female","26.7","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6345","22K251","P.S. 251 Paerdegat","2017-18","s","ELL Status","ELL","s","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6346","22K251","P.S. 251 Paerdegat","2017-18","88.0","SWD Status","SWD","47.8","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6347","22K251","P.S. 251 Paerdegat","2017-18","90.6","Poverty","Poverty","33.8","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6348","22K251","P.S. 251 Paerdegat","2017-18","s","Ethnicity","Other","s","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6349","22K251","P.S. 251 Paerdegat","2017-18","88.4","Ethnicity","Hispanic","50.0","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6350","22K251","P.S. 251 Paerdegat","2017-18","91.6","Gender","Male","30.0","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6351","22K251","P.S. 251 Paerdegat","2017-18","93.4","SWD Status","Not SWD","22.2","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6352","22K251","P.S. 251 Paerdegat","2017-18","92.1","All Students","All Students","28.4","P.S. 251 Paerdegat","2017-18",524,90,0.515,0.485,0.729,0.055,0.2,0.75,0.77,NA,27,26,NA,NA,8.6,NA,NA,NA
"6353","22K254","P.S. 254 Dag Hammarskjold","2017-18","94.4","Ethnicity","White","17.6","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6354","22K254","P.S. 254 Dag Hammarskjold","2017-18","97.8","Ethnicity","Asian","0.0","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6355","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.7","SWD Status","Not SWD","9.0","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6356","22K254","P.S. 254 Dag Hammarskjold","2017-18","s","Ethnicity","Other","s","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6357","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.4","ELL Status","Not ELL","12.6","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6358","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.1","Gender","Female","13.4","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6359","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.0","Poverty","Poverty","11.6","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6360","22K254","P.S. 254 Dag Hammarskjold","2017-18","s","Ethnicity","Hispanic","s","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6361","22K254","P.S. 254 Dag Hammarskjold","2017-18","94.8","ELL Status","ELL","8.7","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6362","22K254","P.S. 254 Dag Hammarskjold","2017-18","93.8","SWD Status","SWD","23.1","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6363","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.6","Poverty","Not Poverty","12.3","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6364","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.5","Gender","Male","10.2","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6365","22K254","P.S. 254 Dag Hammarskjold","2017-18","95.3","All Students","All Students","11.9","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6366","22K254","P.S. 254 Dag Hammarskjold","2017-18","s","Ethnicity","Black","s","P.S. 254 Dag Hammarskjold","2017-18",789,123,0.465,0.535,0.009,0.597,0.142,0.58,0.549,NA,27.5,30.5,NA,NA,10.5,NA,NA,NA
"6367","22K255","P.S. 255 Barbara Reing School","2017-18","96.2","Gender","Male","5.3","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6368","22K255","P.S. 255 Barbara Reing School","2017-18","95.7","Gender","Female","12.8","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6369","22K255","P.S. 255 Barbara Reing School","2017-18","96.0","SWD Status","Not SWD","9.5","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6370","22K255","P.S. 255 Barbara Reing School","2017-18","s","Poverty","Not Poverty","s","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6371","22K255","P.S. 255 Barbara Reing School","2017-18","96.1","ELL Status","Not ELL","8.8","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6372","22K255","P.S. 255 Barbara Reing School","2017-18","95.4","Ethnicity","White","9.6","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6373","22K255","P.S. 255 Barbara Reing School","2017-18","s","Ethnicity","Other","s","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6374","22K255","P.S. 255 Barbara Reing School","2017-18","95.7","SWD Status","SWD","7.1","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6375","22K255","P.S. 255 Barbara Reing School","2017-18","s","Poverty","Poverty","s","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6376","22K255","P.S. 255 Barbara Reing School","2017-18","s","Ethnicity","Black","s","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6377","22K255","P.S. 255 Barbara Reing School","2017-18","94.8","Ethnicity","Hispanic","22.2","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6378","22K255","P.S. 255 Barbara Reing School","2017-18","96.0","All Students","All Students","9.1","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6379","22K255","P.S. 255 Barbara Reing School","2017-18","97.7","Ethnicity","Asian","2.2","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6380","22K255","P.S. 255 Barbara Reing School","2017-18","94.9","ELL Status","ELL","11.8","P.S. 255 Barbara Reing School","2017-18",936,150,0.484,0.516,0.025,0.64,0.166,0.77,0.726,NA,31.7,24,NA,NA,11,NA,NA,NA
"6381","22K277","P.S. 277 Gerritsen Beach","2017-18","95.4","Gender","Male","9.4","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6382","22K277","P.S. 277 Gerritsen Beach","2017-18","95.8","Poverty","Not Poverty","6.3","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6383","22K277","P.S. 277 Gerritsen Beach","2017-18","94.5","Ethnicity","White","8.8","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6384","22K277","P.S. 277 Gerritsen Beach","2017-18","s","ELL Status","ELL","s","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6385","22K277","P.S. 277 Gerritsen Beach","2017-18","99.4","Ethnicity","Asian","0.0","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6386","22K277","P.S. 277 Gerritsen Beach","2017-18","96.1","SWD Status","Not SWD","5.3","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6387","22K277","P.S. 277 Gerritsen Beach","2017-18","94.4","Poverty","Poverty","10.0","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6388","22K277","P.S. 277 Gerritsen Beach","2017-18","95.0","All Students","All Students","8.3","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6389","22K277","P.S. 277 Gerritsen Beach","2017-18","s","Ethnicity","Black","s","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6390","22K277","P.S. 277 Gerritsen Beach","2017-18","s","Ethnicity","Hispanic","s","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6391","22K277","P.S. 277 Gerritsen Beach","2017-18","90.9","SWD Status","SWD","20.0","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6392","22K277","P.S. 277 Gerritsen Beach","2017-18","s","ELL Status","Not ELL","s","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6393","22K277","P.S. 277 Gerritsen Beach","2017-18","94.8","Gender","Female","7.5","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6394","22K277","P.S. 277 Gerritsen Beach","2017-18","s","Ethnicity","Other","s","P.S. 277 Gerritsen Beach","2017-18",421,71,0.477,0.523,0.024,0.703,0.207,0.527,0.386,NA,24,22,NA,7,NA,NA,NA,NA
"6395","22K312","P.S. 312 Bergen Beach","2017-18","94.6","SWD Status","Not SWD","13.2","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6396","22K312","P.S. 312 Bergen Beach","2017-18","94.2","Ethnicity","White","13.3","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6397","22K312","P.S. 312 Bergen Beach","2017-18","95.9","Gender","Female","5.2","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6398","22K312","P.S. 312 Bergen Beach","2017-18","94.5","Ethnicity","Hispanic","9.1","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6399","22K312","P.S. 312 Bergen Beach","2017-18","94.5","SWD Status","SWD","5.3","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6400","22K312","P.S. 312 Bergen Beach","2017-18","s","Ethnicity","Other","s","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6401","22K312","P.S. 312 Bergen Beach","2017-18","94.6","Poverty","Not Poverty","10.0","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6402","22K312","P.S. 312 Bergen Beach","2017-18","s","ELL Status","ELL","s","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6403","22K312","P.S. 312 Bergen Beach","2017-18","94.5","Poverty","Poverty","13.8","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6404","22K312","P.S. 312 Bergen Beach","2017-18","s","ELL Status","Not ELL","s","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6405","22K312","P.S. 312 Bergen Beach","2017-18","94.8","Ethnicity","Black","12.0","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6406","22K312","P.S. 312 Bergen Beach","2017-18","s","Ethnicity","Asian","s","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6407","22K312","P.S. 312 Bergen Beach","2017-18","93.4","Gender","Male","17.9","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6408","22K312","P.S. 312 Bergen Beach","2017-18","94.6","All Students","All Students","12.0","P.S. 312 Bergen Beach","2017-18",792,124,0.485,0.515,0.389,0.413,0.196,0.574,0.454,NA,29.7,29,NA,NA,11.3,NA,NA,NA
"6409","22K315","P.S. K315","2017-18","94.6","Poverty","Poverty","20.5","P.S. K315","2017-18",677,103,0.483,0.517,0.558,0.058,0.27,0.903,0.835,NA,28.5,31,NA,NA,11.2,NA,NA,NA
"6410","22K315","P.S. K315","2017-18","94.5","SWD Status","Not SWD","22.2","P.S. K315","2017-18",677,103,0.483,0.517,0.558,0.058,0.27,0.903,0.835,NA,28.5,31,NA,NA,11.2,NA,NA,NA
"6411","22K315","P.S. K315","2017-18","95.1","Ethnicity","Asian","22.2","P.S. K315","2017-18",677,103,0.483,0.517,0.558,0.058,0.27,0.903,0.835,NA,28.5,31,NA,NA,11.2,NA,NA,NA
