"","DBN","Percent_Attendance","Demographic.Variable","X..Poverty","borough","self_contained_option","X..Male","X..Black","X..Female","X..White","Total.Enrollment","Economic.Need.Index","Percent_Chronically_Absent","X..Students.with.Disabilities"
"2130","14K614",92,"All Students",0.8,"Brooklyn",0,0,0.485,1,0.052,406,0.808,"33.3",0.182
"2131","14K614",91.5,"Poverty",0.8,"Brooklyn",0,0,0.485,1,0.052,406,0.808,"35.6",0.182
"2132","14K614",95.7,"Not Poverty",0.8,"Brooklyn",0,0,0.485,1,0.052,406,0.808,"16.7",0.182
"2133","14K614",92.2,"Black",0.8,"Brooklyn",0,0,0.485,1,0.052,406,0.808,"29.4",0.182
"2134","14K614",93.1,"Hispanic",0.8,"Brooklyn",0,0,0.485,1,0.052,406,0.808,"23.1",0.182
"2135","15K051",97,"Other",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"0.0",0.177
"2136","15K051",97.3,"Asian",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"3.6",0.177
"2137","15K051",96.1,"Not Poverty",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"3.4",0.177
"2138","15K051",91.9,"ELL",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"16.7",0.177
"2139","15K051",95.2,"Poverty",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"15.2",0.177
"2140","15K051",95.9,"Not ELL",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"6.6",0.177
"2141","15K051",95.8,"All Students",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"6.7",0.177
"2142","15K051",93.8,"Hispanic",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"16.0",0.177
"2143","15K051",94.5,"Black",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"17.1",0.177
"2144","15K051",96.8,"Not SWD",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"2.2",0.177
"2145","15K051",96.4,"White",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"2.2",0.177
"2146","15K051",90.7,"SWD",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"30.5",0.177
"2147","15K051",95.8,"Male",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"9.3",0.177
"2148","15K051",95.8,"Female",0.293,"Brooklyn",1,0.439,0.076,0.56,0.51,1136,0.333,"4.8",0.177
"2149","15K088",94.8,"Not ELL",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"14.1",0.245
"2150","15K088",94.3,"Poverty",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"16.8",0.245
"2151","15K088",94.5,"All Students",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"15.5",0.245
"2152","15K088",92.5,"SWD",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"24.3",0.245
"2153","15K088",93.9,"Hispanic",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"19.7",0.245
"2154","15K088",91.1,"ELL",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"33.3",0.245
"2155","15K088",93.9,"Male",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"17.4",0.245
"2156","15K088",95.3,"Not SWD",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"12.3",0.245
"2157","15K088",95.4,"Female",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"12.9",0.245
"2158","15K088",94.1,"White",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"16.4",0.245
"2159","15K088",96.7,"Asian",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"5.9",0.245
"2160","15K088",95.5,"Not Poverty",0.813,"Brooklyn",0,0.553,0.11,0.447,0.119,1350,0.779,"10.1",0.245
"2161","15K136",91.9,"Male",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"31.1",0.235
"2162","15K136",93.5,"Not Poverty",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"14.3",0.235
"2163","15K136",87.7,"SWD",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"39.0",0.235
"2164","15K136",90.5,"Not ELL",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"36.8",0.235
"2165","15K136",91.7,"All Students",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"29.1",0.235
"2166","15K136",91.4,"Female",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"26.8",0.235
"2167","15K136",91.6,"Poverty",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"29.7",0.235
"2168","15K136",92.9,"Not SWD",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"26.0",0.235
"2169","15K136",97.9,"Asian",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"0.0",0.235
"2170","15K136",89.5,"White",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"17.6",0.235
"2171","15K136",91.9,"Hispanic",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"29.7",0.235
"2172","15K136",94.1,"ELL",0.973,"Brooklyn",1,0.499,0.027,0.501,0.08,485,0.894,"12.7",0.235
"2173","15K442",93,"Male",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"19.6",0.393
"2174","15K442",90.9,"SWD",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"37.0",0.393
"2175","15K442",91.3,"Hispanic",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"29.7",0.393
"2176","15K442",90.6,"Poverty",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"38.1",0.393
"2177","15K442",94.3,"Not Poverty",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"13.5",0.393
"2178","15K442",93,"Not SWD",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"21.2",0.393
"2179","15K442",92.3,"All Students",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"26.6",0.393
"2180","15K442",90.9,"Black",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"43.8",0.393
"2181","15K442",90.6,"Female",0.494,"Brooklyn",0,0.64,0.209,0.36,0.335,239,0.499,"43.5",0.393
"2182","15K443",94.2,"White",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"10.3",0.212
"2183","15K443",93.9,"All Students",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"11.9",0.212
"2184","15K443",91,"SWD",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"20.5",0.212
"2185","15K443",92.9,"Hispanic",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"17.5",0.212
"2186","15K443",94.7,"Not SWD",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"9.6",0.212
"2187","15K443",94.9,"Black",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"10.5",0.212
"2188","15K443",94.5,"Female",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"11.2",0.212
"2189","15K443",94.6,"Not Poverty",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"7.9",0.212
"2190","15K443",92.8,"Male",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"13.3",0.212
"2191","15K443",92.6,"Poverty",0.31,"Brooklyn",0,0.279,0.074,0.721,0.52,567,0.328,"20.3",0.212
"2192","15K447",94.2,"Poverty",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"11.5",0.222
"2193","15K447",94.9,"Black",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"6.9",0.222
"2194","15K447",94.2,"Hispanic",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"15.0",0.222
"2195","15K447",95.1,"White",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"6.5",0.222
"2196","15K447",95.2,"Not Poverty",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"7.2",0.222
"2197","15K447",95,"All Students",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"7.8",0.222
"2198","15K447",95.4,"Not SWD",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"6.2",0.222
"2199","15K447",93.4,"SWD",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"15.2",0.222
"2200","15K447",95.2,"Female",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"5.0",0.222
"2201","15K447",94.9,"Male",0.208,"Brooklyn",0,0.525,0.114,0.475,0.553,528,0.239,"10.1",0.222
"2202","15K448",90.4,"Black",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"37.5",0.326
"2203","15K448",85.8,"Not ELL",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"41.3",0.326
"2204","15K448",89.6,"Not Poverty",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"32.1",0.326
"2205","15K448",86.1,"All Students",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"41.1",0.326
"2206","15K448",83.6,"Male",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"46.2",0.326
"2207","15K448",81.6,"Hispanic",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"45.0",0.326
"2208","15K448",88.1,"ELL",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"40.0",0.326
"2209","15K448",84.5,"Poverty",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"45.2",0.326
"2210","15K448",86.2,"Not SWD",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"38.6",0.326
"2211","15K448",85.9,"SWD",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"45.5",0.326
"2212","15K448",88,"Female",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"37.3",0.326
"2213","15K448",88.4,"White",0.698,"Brooklyn",0,0.51,0.374,0.488,0.119,681,0.704,"33.3",0.326
"2214","15K464",92.6,"Black",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"26.3",0.226
"2215","15K464",92.4,"Not ELL",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"23.9",0.226
"2216","15K464",93.2,"Female",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"18.8",0.226
"2217","15K464",92.2,"White",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"25.8",0.226
"2218","15K464",91.3,"Hispanic",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"23.5",0.226
"2219","15K464",93.1,"Not Poverty",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"18.9",0.226
"2220","15K464",91.6,"SWD",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"26.1",0.226
"2221","15K464",92.6,"All Students",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"23.0",0.226
"2222","15K464",93,"Not SWD",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"21.6",0.226
"2223","15K464",92.1,"Male",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"26.2",0.226
"2224","15K464",94,"ELL",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"14.3",0.226
"2225","15K464",92.1,"Poverty",0.673,"Brooklyn",0,0.567,0.35,0.433,0.18,654,0.641,"27.0",0.226
"2226","15K497",94.3,"ELL",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"12.5",0.239
"2227","15K497",92.9,"Not SWD",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"25.0",0.239
"2228","15K497",89.9,"Not ELL",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"37.3",0.239
"2229","15K497",85.5,"SWD",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"51.6",0.239
"2230","15K497",88,"Poverty",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"49.1",0.239
"2231","15K497",88.1,"Male",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"45.5",0.239
"2232","15K497",94.8,"White",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"15.6",0.239
"2233","15K497",90.6,"All Students",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"33.3",0.239
"2234","15K497",93.7,"Female",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"18.2",0.239
"2235","15K497",87,"Black",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"38.7",0.239
"2236","15K497",89.3,"Hispanic",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"52.2",0.239
"2237","15K497",94.1,"Not Poverty",0.581,"Brooklyn",0,0.552,0.345,0.448,0.296,632,0.577,"11.9",0.239
"2238","15K821",97,"Asian",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"3.8",0.234
"2239","15K821",94.4,"ELL",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"22.2",0.234
"2240","15K821",93.2,"Female",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"17.8",0.234
"2241","15K821",94.1,"Hispanic",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"17.8",0.234
"2242","15K821",94.8,"All Students",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"14.7",0.234
"2243","15K821",94.8,"Not ELL",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"13.8",0.234
"2244","15K821",96,"Male",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"12.2",0.234
"2245","15K821",95.1,"Not SWD",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"9.5",0.234
"2246","15K821",97.9,"White",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"0.0",0.234
"2247","15K821",93.7,"SWD",0.962,"Brooklyn",0,0.538,0.008,0.462,0.042,504,0.901,"32.4",0.234
"2248","15K839",94.2,"Not ELL",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"15.6",0.285
"2249","15K839",93.8,"All Students",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"17.1",0.285
"2250","15K839",94.4,"Not SWD",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"14.9",0.285
"2251","15K839",92.4,"SWD",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"22.6",0.285
"2252","15K839",93.7,"Hispanic",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"14.3",0.285
"2253","15K839",93.2,"Poverty",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"20.4",0.285
"2254","15K839",94.5,"Not Poverty",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"13.7",0.285
"2255","15K839",89.5,"ELL",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"33.3",0.285
"2256","15K839",94.8,"Female",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"7.3",0.285
"2257","15K839",93.4,"White",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"20.6",0.285
"2258","15K839",93.2,"Male",0.442,"Brooklyn",0,0.583,0.153,0.417,0.414,326,0.485,"23.4",0.285
"2259","16K035",93.7,"Not Poverty",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"16.7",0.322
"2260","16K035",91.7,"Black",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"32.8",0.322
"2261","16K035",92.8,"Not SWD",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"17.3",0.322
"2262","16K035",90.2,"All Students",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"31.3",0.322
"2263","16K035",81.4,"Hispanic",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"20.0",0.322
"2264","16K035",91.2,"Male",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"30.0",0.322
"2265","16K035",89.3,"Female",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"32.5",0.322
"2266","16K035",89.6,"Poverty",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"33.8",0.322
"2267","16K035",85.3,"SWD",0.873,"Brooklyn",1,0.457,0.853,0.543,0.016,245,0.89,"57.1",0.322
"2268","16K057",86.3,"Male",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"51.0",0.362
"2269","16K057",87.2,"ELL",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"36.4",0.362
"2270","16K057",84.4,"Hispanic",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"64.0",0.362
"2271","16K057",90.7,"Female",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"33.3",0.362
"2272","16K057",89.6,"Black",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"35.7",0.362
"2273","16K057",88.4,"Not ELL",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"44.2",0.362
"2274","16K057",85.1,"SWD",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"40.0",0.362
"2275","16K057",88.2,"All Students",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"43.2",0.362
"2276","16K057",96.5,"Not Poverty",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"0.0",0.362
"2277","16K057",89.9,"Not SWD",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"44.8",0.362
"2278","16K057",87.7,"Poverty",0.945,"Brooklyn",1,0.477,0.633,0.523,0.025,199,0.92,"46.3",0.362
"2279","16K267",85,"Hispanic",0.899,"Brooklyn",1,0.521,0.719,0.479,0.015,267,0.888,"47.4",0.363
"2280","16K267",88.3,"Other",0.899,"Brooklyn",1,0.521,0.719,0.479,0.015,267,0.888,"50.0",0.363
"2281","16K308",85,"Not SWD",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"60.5",0.269
"2282","16K308",84.2,"Poverty",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"60.0",0.269
"2283","16K308",86,"Male",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"48.6",0.269
"2284","16K308",84.8,"Black",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"55.3",0.269
"2285","16K308",83.1,"Female",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"78.3",0.269
"2286","16K308",82.9,"Hispanic",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"77.8",0.269
"2287","16K308",89.6,"Not Poverty",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"60.0",0.269
"2288","16K308",84.7,"SWD",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"58.8",0.269
"2289","16K308",84.9,"All Students",0.902,"Brooklyn",1,0.575,0.764,0.425,0.011,275,0.913,"60.0",0.269
"2290","16K681",86,"ELL",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"57.1",0.308
"2291","16K681",92.4,"Not Poverty",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"42.9",0.308
"2292","16K681",89.5,"Not ELL",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"37.5",0.308
"2293","16K681",87.6,"SWD",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"41.2",0.308
"2294","16K681",90.5,"Black",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"29.8",0.308
"2295","16K681",88.7,"Poverty",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"39.3",0.308
"2296","16K681",89.6,"Not SWD",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"39.1",0.308
"2297","16K681",88.8,"Male",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"41.0",0.308
"2298","16K681",89.4,"Female",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"37.5",0.308
"2299","16K681",89.1,"All Students",0.931,"Brooklyn",0,0.56,0.73,0.44,0.025,159,0.857,"39.7",0.308
"2300","17K002",95,"Not SWD",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"11.7",0.17
"2301","17K002",94.4,"ELL",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"16.7",0.17
"2302","17K002",95,"Hispanic",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"5.9",0.17
"2303","17K002",94.9,"Not ELL",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"12.5",0.17
"2304","17K002",94.9,"All Students",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"12.8",0.17
"2305","17K002",96.9,"Not Poverty",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"0.0",0.17
"2306","17K002",94.2,"Female",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"16.1",0.17
"2307","17K002",94.9,"Black",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"13.9",0.17
"2308","17K002",95.7,"Male",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"9.1",0.17
"2309","17K002",94.3,"SWD",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"18.5",0.17
"2310","17K002",94.6,"Poverty",0.909,"Brooklyn",1,0.489,0.781,0.511,0.024,493,0.804,"14.3",0.17
"2311","17K061",90.3,"Female",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"35.6",0.196
"2312","17K061",89.2,"Male",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"42.4",0.196
"2313","17K061",89.8,"All Students",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"38.7",0.196
"2314","17K061",88.2,"SWD",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"45.9",0.196
"2315","17K061",87.5,"ELL",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"46.7",0.196
"2316","17K061",92.3,"Not Poverty",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"28.8",0.196
"2317","17K061",89.9,"Not ELL",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"38.3",0.196
"2318","17K061",89.9,"Black",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"38.9",0.196
"2319","17K061",88.1,"Hispanic",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"40.9",0.196
"2320","17K061",90.3,"Not SWD",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"36.7",0.196
"2321","17K061",88.9,"Poverty",0.739,"Brooklyn",1,0.484,0.868,0.516,0.01,725,0.765,"42.4",0.196
"2322","17K138",96.2,"Not Poverty",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"0.0",0.181
"2323","17K138",92.5,"All Students",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"21.0",0.181
"2324","17K138",92.2,"Poverty",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"22.7",0.181
"2325","17K138",93.8,"Hispanic",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"12.5",0.181
"2326","17K138",92.8,"Black",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"20.0",0.181
"2327","17K138",93.4,"Female",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"15.8",0.181
"2328","17K138",92.5,"Not SWD",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"21.1",0.181
"2329","17K138",92.6,"SWD",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"20.0",0.181
"2330","17K138",91.7,"Male",0.938,"Brooklyn",1,0.515,0.795,0.485,0.048,565,0.811,"25.6",0.181
"2331","17K181",88.8,"Hispanic",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"30.0",0.197
"2332","17K181",91.6,"Poverty",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"28.3",0.197
"2333","17K181",92.7,"SWD",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"31.3",0.197
"2334","17K181",92.6,"Not ELL",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"23.4",0.197
"2335","17K181",93.3,"Black",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"20.6",0.197
"2336","17K181",93.9,"Female",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"17.1",0.197
"2337","17K181",92.6,"Not SWD",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"22.4",0.197
"2338","17K181",91.3,"Male",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"31.0",0.197
"2339","17K181",92.2,"ELL",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"33.3",0.197
"2340","17K181",92.6,"All Students",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"24.1",0.197
"2341","17K181",94.2,"Not Poverty",0.765,"Brooklyn",1,0.537,0.84,0.463,0.026,689,0.808,"16.7",0.197
"2342","17K189",96.5,"Not Poverty",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"16.7",0.141
"2343","17K189",94.7,"ELL",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"19.2",0.141
"2344","17K189",94.6,"All Students",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"14.9",0.141
"2345","17K189",95.7,"Black",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"10.7",0.141
"2346","17K189",94.5,"Not ELL",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"13.7",0.141
"2347","17K189",94.9,"Female",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"11.9",0.141
"2348","17K189",93.1,"Hispanic",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"20.5",0.141
"2349","17K189",94.3,"Male",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"17.7",0.141
"2350","17K189",94.4,"Poverty",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"14.7",0.141
"2351","17K189",94.5,"Not SWD",0.93,"Brooklyn",1,0.487,0.695,0.513,0.012,1054,0.831,"14.9",0.141
