"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","School Name.y","Year.y","Total Enrollment","Grade 3","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","G&T","Gen Ed","ICT","ICT & G&T","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"6641","23K184","P.S. 184 Newport","2017-18","90.4","All Students","All Students","P.S. 184 Newport","2017-18",567,62,0.503,0.497,0.718,0.007,0.287,0.915,0.953,NA,30,24,NA,9,10.7,NA,NA,NA
"6642","23K184","P.S. 184 Newport","2017-18","s","ELL Status","ELL","P.S. 184 Newport","2017-18",567,62,0.503,0.497,0.718,0.007,0.287,0.915,0.953,NA,30,24,NA,9,10.7,NA,NA,NA
"6643","23K184","P.S. 184 Newport","2017-18","s","Ethnicity","Hispanic","P.S. 184 Newport","2017-18",567,62,0.503,0.497,0.718,0.007,0.287,0.915,0.953,NA,30,24,NA,9,10.7,NA,NA,NA
"6644","23K184","P.S. 184 Newport","2017-18","90.2","Ethnicity","Black","P.S. 184 Newport","2017-18",567,62,0.503,0.497,0.718,0.007,0.287,0.915,0.953,NA,30,24,NA,9,10.7,NA,NA,NA
"6645","23K184","P.S. 184 Newport","2017-18","91.1","Gender","Female","P.S. 184 Newport","2017-18",567,62,0.503,0.497,0.718,0.007,0.287,0.915,0.953,NA,30,24,NA,9,10.7,NA,NA,NA
"6646","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","91.4","ELL Status","ELL","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6647","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","89.4","ELL Status","Not ELL","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6648","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","90.7","SWD Status","Not SWD","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6649","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","87.5","SWD Status","SWD","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6650","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","92.1","Poverty","Not Poverty","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6651","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","89.2","Poverty","Poverty","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6652","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","90.3","Ethnicity","Hispanic","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6653","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","89.6","All Students","All Students","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6654","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","89.3","Ethnicity","Black","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6655","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","87.8","Gender","Male","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6656","23K284","The Gregory Jocko Jackson School of Sports, Art, a","2017-18","91.0","Gender","Female","The Gregory Jocko Jackson School of Sports, Art, a","2017-18",474,51,0.506,0.494,0.662,0.006,0.287,0.947,0.972,NA,20,24,NA,11.5,12.5,NA,NA,NA
"6657","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","91.8","Gender","Male","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6658","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","92.3","Ethnicity","Hispanic","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6659","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","s","Ethnicity","Other","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6660","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","91.2","Poverty","Poverty","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6661","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","92.4","Ethnicity","Black","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6662","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","91.2","All Students","All Students","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6663","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","84.2","ELL Status","ELL","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6664","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","89.5","SWD Status","Not SWD","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6665","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","s","Ethnicity","White","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6666","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","90.3","Gender","Female","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6667","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","92.1","ELL Status","Not ELL","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6668","23K298","P.S. 298 Dr. Betty Shabazz","2017-18","93.5","SWD Status","SWD","P.S. 298 Dr. Betty Shabazz","2017-18",262,47,0.485,0.515,0.718,0.023,0.244,0.989,0.973,NA,NA,20,NA,NA,9.5,NA,NA,NA
"6669","23K323","P.S./I.S. 323","2017-18","s","Poverty","Not Poverty","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6670","23K323","P.S./I.S. 323","2017-18","s","Ethnicity","Hispanic","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6671","23K323","P.S./I.S. 323","2017-18","88.3","Ethnicity","Black","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6672","23K323","P.S./I.S. 323","2017-18","89.2","Gender","Female","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6673","23K323","P.S./I.S. 323","2017-18","88.6","All Students","All Students","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6674","23K323","P.S./I.S. 323","2017-18","s","ELL Status","ELL","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6675","23K323","P.S./I.S. 323","2017-18","s","Ethnicity","Asian","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6676","23K323","P.S./I.S. 323","2017-18","s","SWD Status","Not SWD","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6677","23K323","P.S./I.S. 323","2017-18","s","Poverty","Poverty","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6678","23K323","P.S./I.S. 323","2017-18","88.3","Gender","Male","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6679","23K323","P.S./I.S. 323","2017-18","s","ELL Status","Not ELL","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6680","23K323","P.S./I.S. 323","2017-18","s","SWD Status","SWD","P.S./I.S. 323","2017-18",569,51,0.534,0.466,0.775,0.002,0.188,0.944,0.926,NA,25,NA,NA,5,10.3,NA,NA,NA
"6681","23K327","P.S. 327 Dr. Rose B. English","2017-18","s","Ethnicity","White","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6682","23K327","P.S. 327 Dr. Rose B. English","2017-18","s","ELL Status","Not ELL","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6683","23K327","P.S. 327 Dr. Rose B. English","2017-18","s","Ethnicity","Hispanic","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6684","23K327","P.S. 327 Dr. Rose B. English","2017-18","s","ELL Status","ELL","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6685","23K327","P.S. 327 Dr. Rose B. English","2017-18","84.1","Ethnicity","Black","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6686","23K327","P.S. 327 Dr. Rose B. English","2017-18","84.9","Poverty","Poverty","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6687","23K327","P.S. 327 Dr. Rose B. English","2017-18","84.9","All Students","All Students","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6688","23K327","P.S. 327 Dr. Rose B. English","2017-18","86.7","SWD Status","Not SWD","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6689","23K327","P.S. 327 Dr. Rose B. English","2017-18","80.1","SWD Status","SWD","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6690","23K327","P.S. 327 Dr. Rose B. English","2017-18","85.0","Gender","Female","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6691","23K327","P.S. 327 Dr. Rose B. English","2017-18","84.9","Gender","Male","P.S. 327 Dr. Rose B. English","2017-18",327,43,0.495,0.505,0.664,0.021,0.269,0.972,0.944,NA,16.5,NA,NA,NA,8.6,NA,NA,NA
"6692","23K401","Christopher Avenue Community School","2017-18","88.8","Gender","Female","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6693","23K401","Christopher Avenue Community School","2017-18","81.6","Gender","Male","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6694","23K401","Christopher Avenue Community School","2017-18","85.1","All Students","All Students","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6695","23K401","Christopher Avenue Community School","2017-18","82.2","SWD Status","SWD","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6696","23K401","Christopher Avenue Community School","2017-18","83.6","Ethnicity","Hispanic","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6697","23K401","Christopher Avenue Community School","2017-18","s","Ethnicity","Other","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6698","23K401","Christopher Avenue Community School","2017-18","s","Ethnicity","White","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6699","23K401","Christopher Avenue Community School","2017-18","86.2","SWD Status","Not SWD","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6700","23K401","Christopher Avenue Community School","2017-18","s","ELL Status","ELL","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6701","23K401","Christopher Avenue Community School","2017-18","s","ELL Status","Not ELL","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6702","23K401","Christopher Avenue Community School","2017-18","85.1","Poverty","Poverty","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6703","23K401","Christopher Avenue Community School","2017-18","86.3","Ethnicity","Black","Christopher Avenue Community School","2017-18",302,43,0.477,0.523,0.659,0.007,0.212,0.977,0.956,NA,14,22,NA,NA,9.3,NA,NA,NA
"6704","23K446","Riverdale Avenue Community School","2017-18","s","Ethnicity","Asian","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6705","23K446","Riverdale Avenue Community School","2017-18","88.0","Gender","Male","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6706","23K446","Riverdale Avenue Community School","2017-18","s","Poverty","Not Poverty","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6707","23K446","Riverdale Avenue Community School","2017-18","87.9","SWD Status","SWD","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6708","23K446","Riverdale Avenue Community School","2017-18","89.2","SWD Status","Not SWD","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6709","23K446","Riverdale Avenue Community School","2017-18","88.8","All Students","All Students","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6710","23K446","Riverdale Avenue Community School","2017-18","s","ELL Status","ELL","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6711","23K446","Riverdale Avenue Community School","2017-18","s","ELL Status","Not ELL","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6712","23K446","Riverdale Avenue Community School","2017-18","s","Ethnicity","White","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6713","23K446","Riverdale Avenue Community School","2017-18","89.7","Ethnicity","Black","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6714","23K446","Riverdale Avenue Community School","2017-18","83.9","Ethnicity","Hispanic","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6715","23K446","Riverdale Avenue Community School","2017-18","s","Ethnicity","Other","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6716","23K446","Riverdale Avenue Community School","2017-18","s","Poverty","Poverty","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6717","23K446","Riverdale Avenue Community School","2017-18","89.4","Gender","Female","Riverdale Avenue Community School","2017-18",347,64,0.499,0.501,0.738,0.014,0.262,0.951,0.947,NA,27,29,NA,NA,12,NA,NA,NA
"6718","23K599","Brooklyn Landmark Elementary School","2017-18","s","Ethnicity","Other","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6719","23K599","Brooklyn Landmark Elementary School","2017-18","92.7","All Students","All Students","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6720","23K599","Brooklyn Landmark Elementary School","2017-18","s","ELL Status","ELL","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6721","23K599","Brooklyn Landmark Elementary School","2017-18","93.1","Poverty","Poverty","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6722","23K599","Brooklyn Landmark Elementary School","2017-18","s","Ethnicity","Hispanic","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6723","23K599","Brooklyn Landmark Elementary School","2017-18","93.2","SWD Status","Not SWD","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6724","23K599","Brooklyn Landmark Elementary School","2017-18","93.7","Gender","Female","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6725","23K599","Brooklyn Landmark Elementary School","2017-18","91.9","Gender","Male","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6726","23K599","Brooklyn Landmark Elementary School","2017-18","92.6","Ethnicity","Black","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6727","23K599","Brooklyn Landmark Elementary School","2017-18","91.5","Poverty","Not Poverty","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6728","23K599","Brooklyn Landmark Elementary School","2017-18","s","ELL Status","Not ELL","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6729","23K599","Brooklyn Landmark Elementary School","2017-18","91.1","SWD Status","SWD","Brooklyn Landmark Elementary School","2017-18",325,61,0.477,0.523,0.723,0.018,0.185,0.757,0.809,NA,16,19,26,NA,NA,NA,NA,NA
"6730","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.5","SWD Status","Not SWD","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6731","24Q007","P.S. 007 Louis F. Simeone","2017-18","95.8","SWD Status","SWD","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6732","24Q007","P.S. 007 Louis F. Simeone","2017-18","s","Ethnicity","White","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6733","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.3","Poverty","Poverty","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6734","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.4","ELL Status","ELL","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6735","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.4","All Students","All Students","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6736","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.3","Gender","Male","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6737","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.8","Poverty","Not Poverty","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6738","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.4","ELL Status","Not ELL","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6739","24Q007","P.S. 007 Louis F. Simeone","2017-18","s","Ethnicity","Black","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6740","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.9","Ethnicity","Asian","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6741","24Q007","P.S. 007 Louis F. Simeone","2017-18","96.4","Gender","Female","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6742","24Q007","P.S. 007 Louis F. Simeone","2017-18","95.7","Ethnicity","Hispanic","P.S. 007 Louis F. Simeone","2017-18",993,224,0.482,0.518,0.004,0.032,0.113,0.891,0.78,NA,22.9,25,NA,NA,9,NA,NA,NA
"6743","24Q012","P.S. 012 James B. Colgate","2017-18","s","Ethnicity","Black","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6744","24Q012","P.S. 012 James B. Colgate","2017-18","96.3","Gender","Male","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6745","24Q012","P.S. 012 James B. Colgate","2017-18","94.3","SWD Status","SWD","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6746","24Q012","P.S. 012 James B. Colgate","2017-18","97.1","Poverty","Not Poverty","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6747","24Q012","P.S. 012 James B. Colgate","2017-18","95.8","Poverty","Poverty","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6748","24Q012","P.S. 012 James B. Colgate","2017-18","96.2","SWD Status","Not SWD","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6749","24Q012","P.S. 012 James B. Colgate","2017-18","95.4","Gender","Female","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6750","24Q012","P.S. 012 James B. Colgate","2017-18","96.6","ELL Status","Not ELL","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6751","24Q012","P.S. 012 James B. Colgate","2017-18","s","Ethnicity","White","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6752","24Q012","P.S. 012 James B. Colgate","2017-18","95.9","All Students","All Students","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
"6753","24Q012","P.S. 012 James B. Colgate","2017-18","93.6","ELL Status","ELL","P.S. 012 James B. Colgate","2017-18",1219,207,0.487,0.513,0.006,0.03,0.15,0.893,0.759,NA,27.3,31,NA,NA,10.8,NA,NA,NA
